"Station Name","FRIZZLETON"
"Province","NOVA SCOTIA"
"Latitude","46.37"
"Longitude","-60.97"
"Elevation",""
"Climate Identifier","8201900"
"WMO Identifier",""
"TC Identifier",""

"Legend"
"B","More than one occurrence and estimated"
"E","Estimated"
"M","Missing"
"S","More than one occurrence"
"T","Trace"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"

"Date/Time","Year","Month","Mean Max Temp (°C)","Mean Max Temp Flag","Mean Min Temp (°C)","Mean Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Extr Max Temp (°C)","Extr Max Temp Flag","Extr Min Temp (°C)","Extr Min Temp Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow Grnd Last Day (cm)","Snow Grnd Last Day Flag","Dir of Max Gust (10's deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"1916-01","1916","01","","M","","","","","","M","","","","M","","M","","M","","",,"",,""
"1916-02","1916","02","","M","","","","","","M","","","","M","","M","","M","","",,"",,""
"1916-03","1916","03","","M","","","","","","M","","","","M","","M","","M","","",,"",,""
"1916-04","1916","04","","M","","","","","","M","","","","M","","M","","M","","",,"",,""
"1916-05","1916","05","","M","","","","","","M","","","","M","","M","","M","","",,"",,""
"1916-06","1916","06","","M","","","","","","M","","","","M","","M","","M","","",,"",,""
"1916-07","1916","07","","M","","","","","","M","","","","M","","M","","M","","",,"",,""
"1916-08","1916","08","","M","","","","","","M","","","","M","0.0","","","M","","",,"",,""
"1916-09","1916","09","18.6","","","","","","","M","","","118.1","","0.0","","118.1","","","",,"",,""
"1916-10","1916","10","14.1","","","","","","22.8","","","","111.8","","0.0","","111.8","","","",,"",,""
"1916-11","1916","11","","M","","","","","","M","","","","M","","M","","M","","",,"",,""
"1916-12","1916","12","2.7","","","","","","","M","","","51.3","","10.4","","61.7","","","",,"",,""
"1917-01","1917","01","-5.2","","-9.9","","-7.6","","10.0","","-28.9","","92.5","","","M","","M","","",,"",,""
"1917-02","1917","02","-4.2","","-13.6","","-8.9","","8.9","","-24.4","","66.5","","6.9","","73.4","","","",,"",,""
"1917-03","1917","03","0.3","","-9.3","","-4.5","","10.6","","-20.6","","48.5","","11.2","","59.7","","","",,"",,""
"1917-04","1917","04","8.8","","-0.1","","4.4","","16.1","","-7.8","","86.4","","0.0","","86.4","","","",,"",,""
"1917-05","1917","05","9.7","","0.3","","5.0","","18.3","","-5.6","","104.1","","5.3","","109.5","","","",,"",,""
"1917-06","1917","06","20.6","","7.6","","14.1","","29.4","","-0.6","","53.1","","0.0","","53.1","","","",,"",,""
"1917-07","1917","07","22.9","","12.3","","17.6","","29.4","","5.6","","106.4","","0.0","","106.4","","","",,"",,""
"1917-08","1917","08","23.8","","13.2","","18.5","","27.2","S","6.1","S","129.5","","0.0","","129.5","","","",,"",,""
"1917-09","1917","09","16.6","","3.3","","10.0","","22.8","","-2.8","","18.3","","0.0","","18.3","","","",,"",,""
"1917-10","1917","10","13.2","","2.4","","7.8","","19.4","S","-5.0","","124.7","","0.0","","124.7","","","",,"",,""
"1917-11","1917","11","4.7","","-2.8","","1.0","","14.4","S","-10.0","","93.2","","36.6","","129.8","","","",,"",,""
"1917-12","1917","12","-0.8","","-7.9","","-4.4","","8.3","","-16.1","","43.2","","30.2","","73.4","","","",,"",,""
"1918-01","1918","01","-4.6","","-13.5","","-9.1","","6.7","","-26.1","","25.7","","1.8","","27.4","","","",,"",,""
"1918-02","1918","02","-4.2","","-18.5","","-11.4","","9.4","","-32.8","","24.1","","","M","","M","","",,"",,""
"1918-03","1918","03","-2.8","","-15.7","","-9.3","","7.8","","-25.6","S","","M","","M","","M","","",,"",,""
"1918-04","1918","04","5.7","","-5.2","","0.3","","16.1","","-18.9","","11.4","","0.0","T","11.4","","","",,"",,""
"1918-05","1918","05","14.9","","1.2","","8.1","","26.1","","-5.6","","68.1","","0.0","","68.1","","","",,"",,""
"1918-06","1918","06","17.0","","6.1","","11.6","","25.6","","-2.2","S","42.7","","0.0","","42.7","","","",,"",,""
"1918-07","1918","07","21.6","","11.6","","16.6","","28.3","","2.2","","78.2","","0.0","","78.2","","","",,"",,""
"1918-08","1918","08","19.9","","7.7","","13.8","","26.1","S","0.0","","81.8","","0.0","","81.8","","","",,"",,""
"1918-09","1918","09","17.9","","8.4","","13.2","","25.6","","-1.1","","149.9","","0.0","","149.9","","","",,"",,""
"1918-10","1918","10","11.6","","3.1","","7.4","","19.4","","-5.0","","153.7","","0.0","","153.7","","","",,"",,""
"1918-11","1918","11","4.2","","-2.0","","1.1","","15.6","","-17.8","","57.9","","15.2","","73.2","","","",,"",,""
"1918-12","1918","12","-0.2","","-5.4","","-2.8","","9.4","","-11.1","S","","M","27.9","","","M","","",,"",,""
"1919-01","1919","01","-1.1","","-8.6","","-4.9","","8.9","S","-21.1","S","","M","","M","","M","","",,"",,""
"1919-02","1919","02","","M","","M","","M","","M","","M","","M","","M","","M","","",,"",,""
"1919-03","1919","03","1.8","","-6.9","","-2.6","","12.8","","-19.4","","53.6","","0.0","T","53.6","","","",,"",,""
"1919-04","1919","04","7.8","","-0.6","","3.6","","14.4","S","-6.7","S","79.0","","11.4","","90.4","","","",,"",,""
"1919-05","1919","05","13.4","","1.5","","7.5","","24.4","","-5.6","S","40.9","","1.0","","41.9","","","",,"",,""
"1919-06","1919","06","20.1","","5.3","","12.7","","27.8","S","-2.8","","66.3","","0.0","","66.3","","","",,"",,""
"1919-07","1919","07","21.3","","8.9","","15.1","","27.2","","-1.1","","68.1","","0.0","","68.1","","","",,"",,""
"1919-08","1919","08","21.9","","9.7","","15.8","","27.2","","2.2","S","81.5","","0.0","","81.5","","","",,"",,""
"1919-09","1919","09","17.1","","5.9","","11.5","","22.8","","-1.7","","141.5","","0.0","","141.5","","","",,"",,""
"1919-10","1919","10","9.2","","0.3","","4.8","","16.7","","-6.1","","107.4","","0.0","","107.4","","","",,"",,""
"1919-11","1919","11","6.0","","-1.5","","2.3","","13.3","","-11.1","","76.5","","20.3","","96.8","","","",,"",,""
"1919-12","1919","12","-2.4","","-10.3","","-6.4","","8.9","","-24.4","","73.2","","39.4","","112.5","","","",,"",,""
"1920-01","1920","01","-8.2","","-19.2","","-13.7","","2.2","","-28.9","S","0.0","","48.3","","48.3","","","",,"",,""
"1920-02","1920","02","-0.4","","-10.9","","-5.7","","10.0","","-25.6","","29.2","","19.1","","48.3","","","",,"",,""
"1920-03","1920","03","3.5","","-8.9","","-2.7","","18.9","","-29.4","S","62.7","","38.1","","100.8","","","",,"",,""
"1920-04","1920","04","5.9","","-2.4","","1.8","","13.9","","-10.0","","89.7","","16.5","","106.2","","","",,"",,""
"1920-05","1920","05","15.2","","0.1","","7.7","","25.6","S","-6.7","","25.9","","0.0","","25.9","","","",,"",,""
"1920-06","1920","06","18.9","","5.7","","12.3","","30.6","","-2.2","","47.2","","0.0","","47.2","","","",,"",,""
"1920-07","1920","07","","M","","M","","M","","M","","M","","M","","M","","M","","",,"",,""
